onbook_date,price,cont_vol_ask,cont_vol_bid,close_vol_ask,close_vol_bid,cum_ask,cum_bid,total,,difference,
13/08/2019,20.47,150,,150,,,,,,,
13/08/2019,20.48,200,,200,,,,,,,
13/08/2019,20.49,2800,,2800,,,,,,,
13/08/2019,20.5,35160,,35160,,,,,,,
13/08/2019,20.52,100,,100,,,,,,,
13/08/2019,20.54,1800,,1800,,,,,,,
13/08/2019,20.55,750,,750,,,,,,,
13/08/2019,20.56,40,,40,,,,,,,
13/08/2019,20.57,1375,,1375,,,,,,,
13/08/2019,20.59,1500,,1500,,,,,,,
13/08/2019,20.6,1615,,1615,,,,,,,
13/08/2019,20.64,1500,,1500,,,,,,,
13/08/2019,20.65,1260,,1260,,,,,,,
13/08/2019,20.69,1500,,1500,,,,,,,
13/08/2019,20.7,850,,850,,,,,,,
13/08/2019,20.74,1550,,1550,,,,,,,
13/08/2019,20.75,3000,,3000,,,,,,,
13/08/2019,20.77,500,,500,,,,,,,
13/08/2019,20.78,445,,445,,,,,,,
13/08/2019,20.79,1548,,1548,,,,,,,
13/08/2019,20.8,10700,,10700,,,,,,,
13/08/2019,20.82,96,,96,,,,,,,
13/08/2019,20.84,2177,,2177,,,,,,,
13/08/2019,20.85,1000,,1000,,,,,,,
13/08/2019,20.86,500,,500,,,,,,,
13/08/2019,20.89,1500,,1500,,,,,,,
13/08/2019,20.9,7790,,7790,,,,,,,
13/08/2019,20.94,1500,,1500,,,,,,,
13/08/2019,20.95,550,,550,,,,,,,
13/08/2019,20.96,260,,260,,,,,,,
13/08/2019,20.98,4443,,4443,,,,,,,
13/08/2019,20.99,1500,,1500,,,,,,,
13/08/2019,21,97330,,97330,,,,,,,
13/08/2019,21.05,95,,95,,,,,,,
13/08/2019,21.1,5364,,5364,,,,,,,
13/08/2019,21.15,380,,380,,,,,,,
13/08/2019,21.2,5340,,5340,,,,,,,
13/08/2019,21.24,500,,500,,,,,,,
13/08/2019,21.25,940,,940,,,,,,,
13/08/2019,21.27,235,,235,,,,,,,
13/08/2019,21.3,2130,,2130,,,,,,,
13/08/2019,21.31,140,,140,,,,,,,
13/08/2019,21.35,1628,,1628,,,,,,,
13/08/2019,21.4,6140,,6140,,,,,,,
13/08/2019,21.41,390,,390,,,,,,,
13/08/2019,21.45,1000,,1000,,,,,,,
13/08/2019,21.5,42896,,42896,,,,,,,
13/08/2019,21.51,5,,5,,,,,,,
13/08/2019,21.55,2000,,2000,,,,,,,
13/08/2019,21.6,4030,,4030,,,,,,,
13/08/2019,21.65,2000,,2000,,,,,,,
13/08/2019,21.7,1230,,1230,,,,,,,
13/08/2019,21.72,2302,,2302,,,,,,,
13/08/2019,21.75,5000,,5000,,,,,,,
13/08/2019,21.76,2000,,2000,,,,,,,
13/08/2019,21.8,11215,,11215,,,,,,,
13/08/2019,21.85,2000,,2000,,,,,,,
13/08/2019,21.87,1000,,1000,,,,,,,
13/08/2019,21.9,17115,,17115,,,,,,,
13/08/2019,21.92,100,,100,,,,,,,
13/08/2019,21.94,1246,,1246,,,,,,,
13/08/2019,21.98,8500,,8500,,,,,,,
13/08/2019,22,150045,,150045,,,,,,,
13/08/2019,22.05,7500,,7500,,,,,,,
13/08/2019,22.08,200,,200,,,,,,,
13/08/2019,22.1,2360,,2360,,,,,,,
13/08/2019,22.15,536,,536,,,,,,,
13/08/2019,22.19,67,,67,,,,,,,
13/08/2019,22.2,9880,,9880,,,,,,,
13/08/2019,22.22,1800,,1800,,,,,,,
13/08/2019,22.24,510,,510,,,,,,,
13/08/2019,22.3,1990,,1990,,,,,,,
13/08/2019,22.35,530,,530,,,,,,,
13/08/2019,22.4,3050,,3050,,,,,,,
13/08/2019,22.43,488,,488,,,,,,,
13/08/2019,22.44,82,,82,,,,,,,
13/08/2019,22.45,200,,200,,,,,,,
13/08/2019,22.5,20948,,20948,,,,,,,
13/08/2019,22.6,2500,,2500,,,,,,,
13/08/2019,22.65,4500,,4500,,,,,,,
13/08/2019,22.7,32150,,32150,,,,,,,
13/08/2019,22.75,11400,,11400,,,,,,,
13/08/2019,22.8,4495,,4495,,,,,,,
13/08/2019,22.87,1748,,1748,,,,,,,
13/08/2019,22.9,16090,,16090,,,,,,,
13/08/2019,22.96,1221,,1221,,,,,,,
13/08/2019,22.98,50,,50,,,,,,,
13/08/2019,22.99,450,,450,,,,,,,
13/08/2019,23,50592,,50592,,,,,,,
13/08/2019,23.1,750,,750,,,,,,,
13/08/2019,23.17,1500,,1500,,,,,,,
13/08/2019,23.2,500,,500,,,,,,,
13/08/2019,23.25,80,,80,,,,,,,
13/08/2019,23.29,95,,95,,,,,,,
13/08/2019,23.3,680,,680,,,,,,,
13/08/2019,23.4,250,,250,,,,,,,
13/08/2019,23.43,500,,500,,,,,,,
13/08/2019,23.45,2826,,2826,,,,,,,
13/08/2019,23.48,200,,200,,,,,,,
13/08/2019,23.5,15786,,15786,,,,,,,
13/08/2019,23.52,5676,,5676,,,,,,,
13/08/2019,23.54,248,,248,,,,,,,
13/08/2019,23.55,10350,,10350,,,,,,,
13/08/2019,23.6,3170,,3170,,,,,,,
13/08/2019,23.62,1000,,1000,,,,,,,
13/08/2019,23.65,2000,,2000,,,,,,,
13/08/2019,23.7,2000,,2000,,,,,,,
13/08/2019,23.75,692,,692,,,,,,,
13/08/2019,23.8,9160,,9160,,,,,,,
13/08/2019,23.9,1820,,1820,,,,,,,
13/08/2019,23.95,3596,,3596,,,,,,,
13/08/2019,23.99,1410,,1410,,,,,,,
13/08/2019,24,51260,,51260,,,,,,,
13/08/2019,24.1,4500,,4500,,,,,,,
13/08/2019,24.15,580,,580,,,,,,,
13/08/2019,24.2,140,,140,,,,,,,
13/08/2019,24.28,100,,100,,,,,,,
13/08/2019,24.3,5340,,5340,,,,,,,
13/08/2019,24.4,500,,500,,,,,,,
13/08/2019,24.42,500,,500,,,,,,,
13/08/2019,24.5,14670,,14670,,,,,,,
13/08/2019,24.54,200,,200,,,,,,,
13/08/2019,24.57,245,,245,,,,,,,
13/08/2019,24.6,5150,,5150,,,,,,,
13/08/2019,24.75,680,,680,,,,,,,
13/08/2019,24.78,4050,,4050,,,,,,,
13/08/2019,24.8,2500,,2500,,,,,,,
13/08/2019,24.85,1000,,1000,,,,,,,
13/08/2019,24.89,25,,25,,,,,,,
13/08/2019,24.9,4359,,4359,,,,,,,
13/08/2019,24.95,229,,229,,,,,,,
13/08/2019,25,74663,,74663,,,,,,,
13/08/2019,25.1,600,,600,,,,,,,
13/08/2019,25.18,1500,,1500,,,,,,,
13/08/2019,25.2,1370,,1370,,,,,,,
13/08/2019,25.25,2000,,2000,,,,,,,
13/08/2019,25.3,17700,,17700,,,,,,,
13/08/2019,25.35,440,,440,,,,,,,
13/08/2019,25.4,180,,180,,,,,,,
13/08/2019,25.5,12980,,12980,,,,,,,
13/08/2019,25.54,100,,100,,,,,,,
13/08/2019,25.55,666,,666,,,,,,,
13/08/2019,25.6,2100,,2100,,,,,,,
13/08/2019,25.7,785,,785,,,,,,,
13/08/2019,25.77,470,,470,,,,,,,
13/08/2019,25.8,415,,415,,,,,,,
13/08/2019,25.85,2000,,2000,,,,,,,
13/08/2019,25.9,296750,,296750,,,,,,,
13/08/2019,25.96,293,,293,,,,,,,
13/08/2019,25.99,1300,,1300,,,,,,,
13/08/2019,26,48305,,48305,,,,,,,
13/08/2019,26.2,2525,,2525,,,,,,,
13/08/2019,26.39,109,,109,,,,,,,
13/08/2019,26.4,1000,,1000,,,,,,,
13/08/2019,26.5,4221,,4221,,,,,,,
13/08/2019,26.7,11500,,11500,,,,,,,
13/08/2019,26.77,13600,,13600,,,,,,,
13/08/2019,26.8,4000,,4000,,,,,,,
13/08/2019,26.85,450,,450,,,,,,,
13/08/2019,26.89,1600,,1600,,,,,,,
13/08/2019,26.9,500,,500,,,,,,,
13/08/2019,26.94,22,,22,,,,,,,
13/08/2019,26.95,440,,440,,,,,,,
13/08/2019,26.99,500,,500,,,,,,,
13/08/2019,27,20245,,20245,,,,,,,
13/08/2019,27.04,720,,720,,,,,,,
13/08/2019,27.1,4700,,4700,,,,,,,
13/08/2019,27.15,3965,,3965,,,,,,,
13/08/2019,27.17,1500,,1500,,,,,,,
13/08/2019,27.2,160,,160,,,,,,,
13/08/2019,27.24,3600,,3600,,,,,,,
13/08/2019,27.5,18283,,18283,,,,,,,
13/08/2019,27.8,1105,,1105,,,,,,,
13/08/2019,27.9,2591,,2591,,,,,,,
13/08/2019,27.95,3746,,3746,,,,,,,
13/08/2019,28,10386,,10386,,,,,,,
13/08/2019,28.1,2000,,2000,,,,,,,
13/08/2019,28.33,350,,350,,,,,,,
13/08/2019,28.4,250,,250,,,,,,,
13/08/2019,28.5,9525,,9525,,,,,,,
13/08/2019,28.6,1000,,1000,,,,,,,
13/08/2019,28.65,3100,,3100,,,,,,,
13/08/2019,29,293,,293,,,,,,,
13/08/2019,29.2,300,,300,,,,,,,
13/08/2019,29.35,4000,,4000,,,,,,,
13/08/2019,29.5,310,,310,,,,,,,
13/08/2019,29.9,680,,680,,,,,,,
13/08/2019,29.95,2340,,2340,,,,,,,
13/08/2019,30,15065,,15065,,,,,,,
13/08/2019,31,1910,,1910,,,,,,,
13/08/2019,31.17,200,,200,,,,,,,
13/08/2019,31.5,150,,150,,,,,,,
13/08/2019,31.9,20,,20,,,,,,,
13/08/2019,32,200,,200,,,,,,,
13/08/2019,33,2240,,2240,,,,,,,
13/08/2019,35,777,,777,,,,,,,
13/08/2019,35.5,1500,,1500,,,,,,,
13/08/2019,36,666,,666,,,,,,,
13/08/2019,38,200,,200,,,,,,,
13/08/2019,39.5,500,,500,,,,,,,
13/08/2019,39.99,242,,242,,,,,,,
13/08/2019,42.7,15,,15,,,,,,,
13/08/2019,60,1,,1,,,,,,,
13/08/2019,74,25,,25,,,,,,,
13/08/2019,126.5,175,,175,,,,,,,
14/08/2019,0,98054,90449,977729,1518831,,,,,,
14/08/2019,2.5,,1,,1,,,,,,
14/08/2019,10,,150,,150,,,,,,
14/08/2019,11.5,,700,,700,,,,,,
14/08/2019,11.85,,,,40,,,,,,
14/08/2019,12.5,,40,,40,,,,,,
14/08/2019,13,,4500,,4500,,,,,,
14/08/2019,13.2,,1000,,1000,,,,,,
14/08/2019,13.5,,500,,500,,,,,,
14/08/2019,13.95,,2000,,2000,,,,,,
14/08/2019,14,,1900,,1900,,,,,,
14/08/2019,14.5,,4200,,4200,,,,,,
14/08/2019,14.7,,700,,700,,,,,,
14/08/2019,14.8,,2650,,2650,,,,,,
14/08/2019,14.9,,1700,,1700,,,,,,
14/08/2019,15,,6201,,6201,,,,,,
14/08/2019,15.1,,11000,,11000,,,,,,
14/08/2019,15.25,,220,,220,,,,,,
14/08/2019,15.5,,2460,,2460,,,,,,
14/08/2019,15.51,,1000,,1000,,,,,,
14/08/2019,15.93,,18,,18,,,,,,
14/08/2019,15.95,,1100,,1100,,,,,,
14/08/2019,16,,39990,,39990,,,,,,
14/08/2019,16.01,,1900,,1900,,,,,,
14/08/2019,16.02,,600,,600,,,,,,
14/08/2019,16.04,,50,,50,,,,,,
14/08/2019,16.05,,1200,,1200,,,,,,
14/08/2019,16.06,,510,,510,,,,,,
14/08/2019,16.1,,20050,,20050,,,,,,
14/08/2019,16.18,,130,,130,,,,,,
14/08/2019,16.2,,2050,,2050,,,,,,
14/08/2019,16.23,,1900,,1900,,,,,,
14/08/2019,16.3,,700,,700,,,,,,
14/08/2019,16.32,,1600,,1600,,,,,,
14/08/2019,16.4,,4859,,4859,,,,,,
14/08/2019,16.41,,72,,72,,,,,,
14/08/2019,16.425,,1250,,1250,,,,,,
14/08/2019,16.45,,1250,2304,1250,,,,,,
14/08/2019,16.475,,1250,,1250,,,,,,
14/08/2019,16.48,,2210,,2210,,,,,,
14/08/2019,16.495,,,19909,,,,,,,
14/08/2019,16.5,,19641,,20841,,,,,,
14/08/2019,16.51,,100,,100,,,,,,
14/08/2019,16.525,,1250,,1250,,,,,,
14/08/2019,16.55,,1250,,1250,,,,,,
14/08/2019,16.57,,500,,500,,,,,,
14/08/2019,16.575,,1250,,1250,,,,,,
14/08/2019,16.59,,1350,,1350,,,,,,
14/08/2019,16.6,,5350,,5350,,,,,,
14/08/2019,16.61,,80,,80,,,,,,
14/08/2019,16.62,,120,,120,,,,,,
14/08/2019,16.625,,1250,,1250,,,,,,
14/08/2019,16.65,,3100,,3100,,,,,,
14/08/2019,16.675,,1250,,1250,,,,,,
14/08/2019,16.7,,16250,,16250,,,,,,
14/08/2019,16.725,,1250,,1250,,,,,,
14/08/2019,16.75,,4138,,4138,,,,,,
14/08/2019,16.775,,1250,,1250,,,,,,
14/08/2019,16.8,,9101,,9101,,,,,,
14/08/2019,16.81,,100,,100,,,,,,
14/08/2019,16.825,,1250,,1250,,,,,,
14/08/2019,16.85,,5700,,5700,,,,,,
14/08/2019,16.875,,1250,,1250,,,,,,
14/08/2019,16.9,,4055,,4055,,,,,,
14/08/2019,16.92,,3400,,3400,,,,,,
14/08/2019,16.93,,1250,,1250,,,,,,
14/08/2019,16.94,,1240,,1240,,,,,,
14/08/2019,16.945,,118,,118,,,,,,
14/08/2019,16.95,,1320,,1320,,,,,,
14/08/2019,16.96,,1350,,1350,,,,,,
14/08/2019,16.98,,1017,,1017,,,,,,
14/08/2019,16.99,,1250,,1250,,,,,,
14/08/2019,17,,62178,,62178,,,,,,
14/08/2019,17.005,,294,,294,,,,,,
14/08/2019,17.02,,2230,,2230,,,,,,
14/08/2019,17.035,,,214950,,,,,,,
14/08/2019,17.04,,,1623,,,,,,,
14/08/2019,17.05,,3015,,3015,,,,,,
14/08/2019,17.08,,1250,,1250,,,,,,
14/08/2019,17.1,,24771,,24771,,,,,,
14/08/2019,17.11,,1250,,1250,,,,,,
14/08/2019,17.13,,500,,500,,,,,,
14/08/2019,17.14,,1550,,1550,,,,,,
14/08/2019,17.15,,3784,,3784,,,,,,
14/08/2019,17.17,,1250,,1250,,,,,,
14/08/2019,17.2,,8770,,8770,,,,,,
14/08/2019,17.21,,577,,577,,,,,,
14/08/2019,17.22,,235,,235,,,,,,
14/08/2019,17.23,,1350,,1350,,,,,,
14/08/2019,17.24,,116,,116,,,,,,
14/08/2019,17.25,,1850,,1850,,,,,,
14/08/2019,17.26,,1250,,1250,,,,,,
14/08/2019,17.29,,1445,,1445,,,,,,
14/08/2019,17.3,,2480,,2480,,,,,,
14/08/2019,17.31,,3250,,3250,,,,,,
14/08/2019,17.33,,300,,300,,,,,,
14/08/2019,17.35,,3000,,3000,,,,,,
14/08/2019,17.36,,1250,,1250,,,,,,
14/08/2019,17.37,,,3027,,,,,,,
14/08/2019,17.375,,10,,,,,,,,
14/08/2019,17.39,,300,9092,11950,,,,,,
14/08/2019,17.395,,,19091,,,,,,,
14/08/2019,17.4,,22367,,23450,,,,,,
14/08/2019,17.41,,,9609,26987,,,,,,
14/08/2019,17.415,,,2525,,,,,,,
14/08/2019,17.42,,1310,,11018,,,,,,
14/08/2019,17.43,,,107526,,,,,,,
14/08/2019,17.44,,1250,,1250,,,,,,
14/08/2019,17.445,,,8599,11650,,,,,,
14/08/2019,17.45,,1142,,1142,,,,,,
14/08/2019,17.455,,,,26987,,,,,,
14/08/2019,17.475,,,,9708,,,,,,
14/08/2019,17.48,,1950,,1950,,,,,,
14/08/2019,17.49,,100,,100,,,,,,
14/08/2019,17.495,,,2455,,,,,,,
14/08/2019,17.5,,21458,11016,55154,,,,,,
14/08/2019,17.52,,1250,,1250,,,,,,
14/08/2019,17.525,,,,11650,,,,,,
14/08/2019,17.54,,285,,21275,,,,,,
14/08/2019,17.55,,990,,1312,,,,,,
14/08/2019,17.555,,,,9708,,,,,,
14/08/2019,17.56,,1250,,1250,,,,,,
14/08/2019,17.57,,,1934,116,,,,,,
14/08/2019,17.575,,,99601,23988,,,,,,
14/08/2019,17.58,,,,9709,,,,,,
14/08/2019,17.59,,250,,543,,,,,,
14/08/2019,17.6,,5370,2958,5370,,,,,,
14/08/2019,17.605,,,,11649,,,,,,
14/08/2019,17.615,,,,20990,,,,,,
14/08/2019,17.62,,,15047,,,,,,,
14/08/2019,17.625,,,,307,,,,,,
14/08/2019,17.635,,,,9709,,,,,,
14/08/2019,17.64,,1250,,1250,,,,,,
14/08/2019,17.65,,1847,,19838,,,,,,
14/08/2019,17.655,,,,2401,,,,,,
14/08/2019,17.66,,,,14733,,,,,,
14/08/2019,17.665,,,,58917,,,,,,
14/08/2019,17.68,,1250,3067,22240,,,,,,
14/08/2019,17.69,,,,9708,,,,,,
14/08/2019,17.695,,,48834,283,,,,,,
14/08/2019,17.7,,10000,,10000,,,,,,
14/08/2019,17.705,,,,5663,,,,,,
14/08/2019,17.71,,,10947,59703,,,,,,
14/08/2019,17.715,,,,63156,,,,,,
14/08/2019,17.72,,2350,,6643,,,,,,
14/08/2019,17.725,,6056,3638,14063,,,,,,
14/08/2019,17.73,,,,3000,,,,,,
14/08/2019,17.735,,,5690,58685,,,,,,
14/08/2019,17.74,,,,73942,,,,,,
14/08/2019,17.75,,,,11624,,,,,,
14/08/2019,17.755,,,96417,1593,,,,,,
14/08/2019,17.76,,1250,,7400,,,,,,
14/08/2019,17.765,,,,38347,,,,,,
14/08/2019,17.77,,,,27701,,,,,,
14/08/2019,17.775,,,,61453,,,,,,
14/08/2019,17.78,,,,6242,,,,,,
14/08/2019,17.785,,5634,45897,5352,,,,,,
14/08/2019,17.79,,,5845,4293,,,,,,
14/08/2019,17.795,,,,62745,,,,,,
14/08/2019,17.8,,1660,51239,21636,,,,,,
14/08/2019,17.805,,769,,,,,,,,
14/08/2019,17.81,,8795,,12157,,,,,,
14/08/2019,17.815,,5412,,15313,,,,,,
14/08/2019,17.82,,3263,,135697,,,,,,
14/08/2019,17.825,,10476,,1254,,,,,,
14/08/2019,17.83,,1356,,3000,,,,,,
14/08/2019,17.835,,2640,,,,,,,,
14/08/2019,17.84,,3870,,38838,,,,,,
14/08/2019,17.845,,9843,,41403,,,,,,
14/08/2019,17.85,,2428,,24777,,,,,,
14/08/2019,17.855,,978,,21689,,,,,,
14/08/2019,17.86,,17408,,29945,,,,,,
14/08/2019,17.865,,932,,9695,,,,,,
14/08/2019,17.87,,2701,,24415,,,,,,
14/08/2019,17.875,,1318,24735,31544,,,,,,
14/08/2019,17.88,,21072,58209,57955,,,,,,
14/08/2019,17.885,,5175,3947,11763,,,,,,
14/08/2019,17.89,,6816,,12195,,,,,,
14/08/2019,17.895,,11317,9586,16135,,,,,,
14/08/2019,17.9,,6448,36378,40031,,,,,,
14/08/2019,17.905,,7651,47871,20505,,,,,,
14/08/2019,17.91,,5400,,38131,,,,,,
14/08/2019,17.915,,7481,3355,6197,,,,,,
14/08/2019,17.92,,2521,57264,5600,,,,,,
14/08/2019,17.925,,11087,62365,40105,,,,,,
14/08/2019,17.93,,600,20201,100525,,,,,,
14/08/2019,17.935,3043,,96396,10797,,,,,,
14/08/2019,17.94,7429,,8158,2400,,,,,,
14/08/2019,17.945,8554,,144272,8897,,,,,,
14/08/2019,17.95,5923,,6901,1223,,,,,,
14/08/2019,17.955,10151,,9913,20645,,,,,,
14/08/2019,17.96,19266,,44545,7707,,,,,,
14/08/2019,17.965,3711,,57933,71410,,,,,,
14/08/2019,17.97,2092,,6904,8996,,,,,,
14/08/2019,17.975,20450,,41703,19114,,,,,,
14/08/2019,17.98,15020,,14752,7900,,,,,,
14/08/2019,17.985,2754,,73064,34668,,,,,,
14/08/2019,17.99,1634,,66512,,,,,,,
14/08/2019,17.995,18904,,45814,8443,,,,,,
14/08/2019,18,49375,,363610,3056,,,,,,
14/08/2019,18.005,2383,,14495,8996,,,,,,
14/08/2019,18.01,1082,,42203,19959,,,,,,
14/08/2019,18.015,1124,,67702,2900,,,,,,
14/08/2019,18.02,1986,,19368,109997,,,,,,
14/08/2019,18.025,913,,41709,,,,,,,
14/08/2019,18.03,922,,35078,,,,,,,
14/08/2019,18.035,7197,,84324,,,,,,,
14/08/2019,18.04,1330,,68103,11348,,,,,,
14/08/2019,18.045,1317,,43197,13287,,,,,,
14/08/2019,18.05,1304,,3315,2900,,,,,,
14/08/2019,18.055,5160,,31251,,,,,,,
14/08/2019,18.06,2504,,7060,,,,,,,
14/08/2019,18.065,,,34014,24701,,,,,,
14/08/2019,18.07,1100,,20791,,,,,,,
14/08/2019,18.075,,,19714,1640,,,,,,
14/08/2019,18.08,,,27652,2401,,,,,,
14/08/2019,18.085,,,17792,2900,,,,,,
14/08/2019,18.09,,,3000,29641,,,,,,
14/08/2019,18.1,768,,4098,,,,,,,
14/08/2019,18.11,8136,,55537,6040,,,,,,
14/08/2019,18.12,,,13471,27601,,,,,,
14/08/2019,18.125,,,335,,,,,,,
14/08/2019,18.145,,,,16635,,,,,,
14/08/2019,18.15,,,341,,,,,,,
14/08/2019,18.155,,,2722,5800,,,,,,
14/08/2019,18.16,200,,200,,,,,,,
14/08/2019,18.17,,,276,11650,,,,,,
14/08/2019,18.18,,,19887,,,,,,,
14/08/2019,18.19,,,1529,,,,,,,
14/08/2019,18.195,,,,6350,,,,,,
14/08/2019,18.2,,,2713,114719,,,,,,
14/08/2019,18.21,,,18276,,,,,,,
14/08/2019,18.225,,,,11649,,,,,,
14/08/2019,18.23,,,289,,,,,,,
14/08/2019,18.24,,,1250,,,,,,,
14/08/2019,18.245,,,20990,,,,,,,
14/08/2019,18.25,,,293,,,,,,,
14/08/2019,18.255,,,,9709,,,,,,
14/08/2019,18.26,200,,200,,,,,,,
14/08/2019,18.28,,,,9708,,,,,,
14/08/2019,18.285,,,23988,42100,,,,,,
14/08/2019,18.29,10000,,11250,17164,,,,,,
14/08/2019,18.305,,,,11650,,,,,,
14/08/2019,18.32,,,20990,,,,,,,
14/08/2019,18.325,16,,16,401,,,,,,
14/08/2019,18.33,64,,,118030,,,,,,
14/08/2019,18.335,,,,1695,,,,,,
14/08/2019,18.34,1000,,1000,,,,,,,
14/08/2019,18.345,,,,97943,,,,,,
14/08/2019,18.35,400,,400,,,,,,,
14/08/2019,18.36,,,32001,1340,,,,,,
14/08/2019,18.38,,,,6988,,,,,,
14/08/2019,18.385,,,9708,,,,,,,
14/08/2019,18.39,1000,,1000,,,,,,,
14/08/2019,18.4,100,,100,,,,,,,
14/08/2019,18.405,,,26986,,,,,,,
14/08/2019,18.415,,,11650,,,,,,,
14/08/2019,18.44,1000,,10708,,,,,,,
14/08/2019,18.45,,,26987,,,,,,,
14/08/2019,18.465,,,,1998,,,,,,
14/08/2019,18.47,,,11650,,,,,,,
14/08/2019,18.49,1000,,1000,,,,,,,
14/08/2019,18.51,2000,,2000,,,,,,,
14/08/2019,18.515,2233,,,,,,,,,
14/08/2019,18.55,631,,625,,,,,,,
14/08/2019,18.56,1000,,1000,,,,,,,
14/08/2019,18.575,4150,,4150,,,,,,,
14/08/2019,18.58,500,,500,,,,,,,
14/08/2019,18.6,400,,2900,,,,,,,
14/08/2019,18.61,1000,,1000,,,,,,,
14/08/2019,18.65,2000,,2000,,,,,,,
14/08/2019,18.66,1550,,1550,,,,,,,
14/08/2019,18.67,100,,100,,,,,,,
14/08/2019,18.69,500,,500,,,,,,,
14/08/2019,18.7,1670,,1670,,,,,,,
14/08/2019,18.71,1000,,1000,,,,,,,
14/08/2019,18.735,,,,44931,,,,,,
14/08/2019,18.76,1000,,1000,,,,,,,
14/08/2019,18.79,266,,266,,,,,,,
14/08/2019,18.8,2280,,2280,,,,,,,
14/08/2019,18.81,1000,,1000,,,,,,,
14/08/2019,18.815,,,,4040,,,,,,
14/08/2019,18.825,,,,180365,,,,,,
14/08/2019,18.85,1280,,1280,,,,,,,
14/08/2019,18.855,100,,100,,,,,,,
14/08/2019,18.86,1000,,1000,,,,,,,
14/08/2019,18.9,8500,,8500,,,,,,,
14/08/2019,18.93,1200,,1200,,,,,,,
14/08/2019,18.94,11250,,11250,,,,,,,
14/08/2019,18.95,8600,,8600,,,,,,,
14/08/2019,18.96,1000,,1000,,,,,,,
14/08/2019,18.99,1250,,1250,,,,,,,
14/08/2019,19,37751,,37751,,,,,,,
14/08/2019,19.04,1500,,1500,,,,,,,
14/08/2019,19.09,1250,,1250,,,,,,,
14/08/2019,19.1,2750,,2750,,,,,,,
14/08/2019,19.14,1000,,1000,,,,,,,
14/08/2019,19.15,5100,,5100,,,,,,,
14/08/2019,19.19,750,,750,,,,,,,
14/08/2019,19.2,3926,,3926,,,,,,,
14/08/2019,19.22,3000,,3000,,,,,,,
14/08/2019,19.25,5000,,5000,,,,,,,
14/08/2019,19.3,4480,,4480,,,,,,,
14/08/2019,19.33,25,,25,,,,,,,
14/08/2019,19.35,3900,,3900,,,,,,,
14/08/2019,19.38,,,4574,,,,,,,
14/08/2019,19.4,1950,,1950,,,,,,,
14/08/2019,19.41,255,,255,,,,,,,
14/08/2019,19.48,400,,400,,,,,,,
14/08/2019,19.49,600,,600,,,,,,,
14/08/2019,19.495,1000,,1000,,,,,,,
14/08/2019,19.5,36726,,36726,,,,,,,
14/08/2019,19.52,1000,,1000,,,,,,,
14/08/2019,19.53,500,,500,,,,,,,
14/08/2019,19.55,2000,,2000,,,,,,,
14/08/2019,19.6,8582,,8582,180,,,,,,
14/08/2019,19.62,2750,,2750,,,,,,,
14/08/2019,19.63,1670,,1670,,,,,,,
14/08/2019,19.635,1500,,1500,,,,,,,
14/08/2019,19.685,1500,,1500,,,,,,,
14/08/2019,19.69,7294,,7294,,,,,,,
14/08/2019,19.7,3450,,3450,,,,,,,
14/08/2019,19.735,1500,,1500,,,,,,,
14/08/2019,19.75,10080,,10080,,,,,,,
14/08/2019,19.76,1500,,1500,,,,,,,
14/08/2019,19.785,1500,,1500,,,,,,,
14/08/2019,19.79,1850,,1850,,,,,,,
14/08/2019,19.8,7288,,7288,,,,,,,
14/08/2019,19.82,1520,,1520,,,,,,,
14/08/2019,19.835,1500,,1500,,,,,,,
14/08/2019,19.84,150,,150,,,,,,,
14/08/2019,19.85,9275,,9275,,,,,,,
14/08/2019,19.88,109,,109,,,,,,,
14/08/2019,19.885,1500,,1500,,,,,,,
14/08/2019,19.89,420,,420,,,,,,,
14/08/2019,19.9,11274,,11274,,,,,,,
14/08/2019,19.93,150,,150,,,,,,,
14/08/2019,19.935,1500,,1500,,,,,,,
14/08/2019,19.95,2580,,2580,,,,,,,
14/08/2019,19.97,444,,444,,,,,,,
14/08/2019,19.98,1470,,1470,,,,,,,
14/08/2019,19.985,1500,,1500,,,,,,,
14/08/2019,19.99,507,,507,,,,,,,
14/08/2019,20,112916,,114677,,,,,,,
14/08/2019,20.01,10677,,10677,,,,,,,
14/08/2019,20.04,1500,,1500,,,,,,,
14/08/2019,20.05,62,,62,,,,,,,
14/08/2019,20.07,5000,,5000,,,,,,,
14/08/2019,20.09,1500,,1500,,,,,,,
14/08/2019,20.1,10755,,10755,,,,,,,
14/08/2019,20.14,1552,,1552,,,,,,,
14/08/2019,20.15,1680,,1680,,,,,,,
14/08/2019,20.19,1500,,1500,,,,,,,
14/08/2019,20.2,3712,,3712,,,,,,,
14/08/2019,20.22,50,,50,,,,,,,
14/08/2019,20.24,1500,,1500,,,,,,,
14/08/2019,20.28,546,,546,,,,,,,
14/08/2019,20.29,1500,,1500,,,,,,,
14/08/2019,20.3,4320,,4320,,,,,,,
14/08/2019,20.34,1745,,1745,,,,,,,
14/08/2019,20.35,980,,980,,,,,,,
14/08/2019,20.39,1500,,1500,,,,,,,
14/08/2019,20.4,28800,,28800,,,,,,,
14/08/2019,20.44,1500,,1500,,,,,,,
14/08/2019,20.46,540,,540,,,,,,,
14/08/2019,20.47,150,,150,,,,,,,
14/08/2019,20.48,200,,200,,,,,,,
14/08/2019,20.49,2800,,2800,,,,,,,
14/08/2019,20.5,36160,,36160,,,,,,,
